id,order_id,menu_item_id,price,quantity
2071,546,1787,16.21,1
2072,546,1825,20.49,2
2073,546,1961,16.62,3
2074,546,2275,25.07,2
2075,547,1421,13.36,2
2076,547,1469,26.16,1
2077,547,1514,6.86,3
2078,547,1631,16.42,2
2079,547,1798,8.82,2
2080,547,1847,7.92,3
2081,547,2006,27.61,1
2082,547,2278,5.57,2
2083,548,1495,10.88,2
2084,548,1596,18.88,1
2085,548,1822,22.54,3
2086,548,2057,6.17,2
2087,548,2157,17.63,3
2088,548,2232,15.92,3
2089,549,1528,25.34,1
2090,549,1935,16.86,2
2091,549,1945,25.7,2
2092,549,1977,21.25,3
2093,549,1998,11.92,2
2094,549,2165,9.6,2
2095,549,2280,15.64,2
2096,550,1427,21.81,3
2097,550,1526,18.33,3
2098,550,1543,8.54,2
2099,550,1739,13.93,1
2100,550,1948,8.58,3
2101,550,2085,23.79,2
2102,550,2180,6.33,1
2103,551,1433,17.91,1
2104,551,1448,8.31,2
2105,551,1470,9.65,2
2106,551,1539,5.89,1
2107,551,1654,21.96,3
2108,551,1908,24.92,1
2109,551,2312,25.98,1
2110,552,1472,25.69,2
2111,552,1481,9.46,3
2112,552,2027,15.65,2
2113,552,2236,19.17,1
2114,552,2302,16.1,2
2115,552,2347,7.96,2
2116,552,2376,12.52,2
2117,553,1538,12.25,1
2118,553,2216,19.93,3
2119,553,2147,17.73,3
2120,553,1766,14.22,1
2121,554,1404,24.5,2
2122,554,1544,7.35,1
2123,554,1677,28.36,2
2124,554,1779,6.97,2
2125,554,1859,7.47,1
2126,554,1895,13.51,1
2127,555,1427,21.81,1
2128,555,1510,10.96,3
2129,555,1801,7.24,1
2130,555,1998,11.92,2
2131,555,2114,7.46,1
2132,555,2264,14.66,3
2133,555,2292,23.53,1
2134,556,1839,9.55,2
2135,556,2065,24.63,1
2136,556,2169,23.08,2
2137,557,2139,24.8,1
2138,557,1582,25.65,1
2139,557,2332,15.44,2
2140,557,1720,8.75,3
2141,558,1478,11.44,3
2142,558,1836,10.13,3
2143,558,1908,24.92,3
2144,558,1910,16.42,2
2145,558,2000,29.45,2
2146,559,1515,9.18,2
2147,559,1678,24.27,2
2148,559,1988,15.73,1
2149,559,2120,9.17,3
2150,560,2338,18.28,3
2151,560,1525,16.76,2
2152,560,2270,9.96,3
2153,561,2273,16.95,1
2154,561,1789,15.08,3
2155,561,1543,8.54,3
2156,561,1613,12.44,3
2157,562,1758,5.59,2
2158,563,1435,15.82,1
2159,563,1783,26.25,2
2160,563,1863,20.21,1
2161,563,1882,18.08,2
2162,563,1895,13.51,1
2163,563,2339,23.31,3
2164,564,1941,7.56,1
2165,564,1889,11.53,2
2166,565,1395,14.47,1
2167,565,1572,16.27,3
2168,565,1705,25.95,3
2169,565,1916,19.95,2
2170,565,2186,14.79,2
2171,565,2240,9.74,3
2172,566,1419,24.11,3
2173,566,2243,17.69,3
2174,567,1594,19.12,3
2175,567,1673,20.95,3
2176,567,1712,12.52,1
2177,567,1714,6.33,2
2178,567,2096,6.81,3
2179,567,2363,11.31,3
2180,568,1884,17.57,1
2181,569,1826,17.75,3
2182,569,1972,5.02,3
2183,569,2042,27.12,3
2184,569,1733,12.76,3
2185,570,1595,8.35,3
2186,570,2013,18.44,2
2187,570,2027,15.65,1
2188,570,2100,28.76,2
2189,570,2315,12.61,1
2190,571,2057,6.17,3
2191,571,1834,21.29,3
2192,571,1911,29.26,2
2193,572,1923,12.29,1
2194,572,1870,14.56,3
2195,572,2325,12.11,2
2196,572,1978,26.84,1
2197,572,1788,23.81,2
2198,573,1671,28.62,3
2199,573,1717,18.14,1
2200,573,1813,23.62,3
2201,573,2056,28.73,1
2202,574,2348,21.12,3
2203,574,1417,20.72,3
2204,575,1427,21.81,1
2205,575,1510,10.96,3
2206,575,1801,7.24,1
2207,575,1998,11.92,2
2208,575,2114,7.46,1
2209,575,2264,14.66,3
2210,575,2292,23.53,1
2211,576,1401,25.34,2
2212,576,1756,25.62,3
2213,576,1908,24.92,2
2214,576,1947,14.65,3
2215,576,2108,6.77,3
2216,576,2310,13.53,3
2217,576,2336,12.1,1
2218,577,1490,6.93,3
2219,577,1685,13.51,1
2220,577,1857,17.75,2
2221,577,2101,20.8,3
2222,577,2126,11.12,2
2223,577,2220,26.09,1
2224,577,2280,15.64,2
2225,577,2318,21.16,3
2226,577,2379,22.78,1
2227,578,2089,29.77,1
2228,578,2111,15.4,1
2229,578,2172,15.66,2
2230,579,1883,29.83,2
2231,579,1814,26.49,2
2232,580,1413,25.59,2
2233,580,1614,11.47,1
2234,580,1721,20.77,3
2235,580,1794,25.26,2
2236,580,1954,9.17,3
2237,580,1960,28.34,1
2238,580,2261,18.81,2
2239,580,2360,7.65,1
2240,581,1501,27.34,1
2241,581,2069,20.29,1
2242,581,1763,23.98,1
2243,581,1949,10.68,3
2244,582,1643,21.31,3
2245,582,1742,25.54,3
2246,582,2319,26.93,1
2247,582,2075,19.15,1
2248,583,2109,11.48,2
2249,583,2221,21.43,1
2250,583,1471,28.53,2
2251,584,1595,8.35,3
2252,584,2013,18.44,2
2253,584,2027,15.65,1
2254,584,2100,28.76,2
2255,584,2315,12.61,1
2256,585,1532,28.62,3
2257,585,1511,21.2,1
2258,585,1966,17.0,3
2259,586,1394,6.99,2
2260,586,1397,28.53,1
2261,586,1405,10.78,2
2262,586,1771,11.32,1
2263,586,2084,20.21,3
2264,586,2133,21.99,2
2265,586,2320,19.4,2
2266,586,2330,30.0,2
2267,587,1589,24.56,1
2268,587,1624,8.82,3
2269,587,1681,11.8,1
2270,587,1700,27.46,3
2271,587,1767,17.6,2
2272,587,2017,10.18,3
2273,587,2122,6.6,3
2274,587,2312,25.98,3
2275,588,1962,26.8,2
2276,588,2264,14.66,2
2277,588,1527,22.06,3
2278,589,2333,6.12,1
2279,589,2150,10.08,1
2280,589,1396,25.56,2
2281,590,2023,22.97,2
2282,590,2151,20.83,1
2283,590,1722,16.44,2
2284,590,2386,29.7,1
2285,590,1854,18.64,1
2286,591,1426,8.98,3
2287,591,1546,18.34,3
2288,591,1629,25.99,1
2289,591,1694,9.5,2
2290,591,1697,13.99,3
2291,591,1892,11.24,3
2292,592,1421,13.36,2
2293,592,1469,26.16,1
2294,592,1514,6.86,3
2295,592,1631,16.42,2
2296,592,1798,8.82,2
2297,592,1847,7.92,3
2298,592,2006,27.61,1
2299,592,2278,5.57,2
2300,593,1427,21.81,1
2301,593,1601,11.63,3
2302,593,2133,21.99,2
2303,593,2135,27.72,1
2304,593,2247,29.52,3
2305,593,2337,6.93,2
2306,594,1808,20.32,2
2307,594,1566,22.09,2
2308,594,1509,22.77,1
2309,594,2055,18.79,3
2310,594,1621,19.55,3
2311,595,1458,10.13,3
2312,595,1723,6.21,3
2313,595,2239,5.28,1
2314,595,1509,22.77,2
2315,595,1445,6.52,1
2316,596,2171,7.61,2
2317,596,2014,25.44,2
2318,597,1535,14.29,3
2319,597,2024,13.39,2
2320,597,2035,10.35,3
2321,597,2046,17.07,2
2322,597,2133,21.99,1
2323,597,2200,27.96,3
2324,597,2214,18.19,3
2325,597,2237,7.9,2
2326,598,2157,17.63,3
2327,598,1868,18.83,3
2328,598,1802,27.61,3
2329,598,2280,15.64,2
2330,599,1743,9.78,1
2331,599,1882,18.08,3
2332,599,2042,27.12,2
2333,599,2100,28.76,2
2334,599,2107,28.61,3
2335,599,2271,18.4,3
2336,599,2379,22.78,2
2337,600,1535,14.29,3
2338,600,2024,13.39,2
2339,600,2035,10.35,3
2340,600,2046,17.07,2
2341,600,2133,21.99,1
2342,600,2200,27.96,3
2343,600,2214,18.19,3
2344,600,2237,7.9,2
2345,601,1390,10.81,1
2346,601,1504,18.3,3
2347,601,1641,23.3,1
2348,601,1766,14.22,2
2349,601,1892,11.24,2
2350,602,1409,15.78,3
2351,602,1509,22.77,2
2352,602,1919,24.65,1
2353,602,2128,26.33,2
2354,603,2051,5.66,3
2355,603,1843,6.86,1
2356,604,1390,10.81,1
2357,604,1764,15.33,1
2358,604,1814,26.49,3
2359,604,1858,14.06,3
2360,604,2087,19.91,2
2361,604,2201,28.47,3
2362,604,2386,29.7,1
2363,605,1568,27.16,2
2364,605,1587,7.44,1
2365,605,1591,28.76,1
2366,605,2047,9.38,1
2367,605,2158,15.57,1
2368,605,2201,28.47,2
2369,605,2337,6.93,3
2370,605,2377,25.36,2
2371,606,1401,25.34,2
2372,606,1435,15.82,1
2373,606,1783,26.25,2
2374,606,1863,20.21,1
2375,606,1882,18.08,2
2376,606,1895,13.51,1
2377,606,1967,5.11,1
2378,606,2174,27.02,2
2379,606,2198,13.6,1
2380,606,2339,23.31,3
2381,607,2299,6.92,2
2382,607,1918,22.68,1
2383,607,1718,10.14,2
2384,608,1414,8.87,3
2385,608,1458,10.13,2
2386,608,1495,10.88,2
2387,608,1596,18.88,1
2388,608,1663,17.43,1
2389,608,1822,22.54,3
2390,608,1920,25.28,2
2391,608,2057,6.17,2
2392,608,2157,17.63,3
2393,608,2232,15.92,3
2394,609,2007,9.75,2
2395,609,1413,25.59,3
2396,609,2375,20.59,3
2397,609,2377,25.36,2
2398,610,1568,27.16,2
2399,610,1587,7.44,1
2400,610,1591,28.76,1
2401,610,2047,9.38,1
2402,610,2158,15.57,1
2403,610,2201,28.47,2
2404,610,2337,6.93,3
2405,610,2377,25.36,2
2406,611,1494,27.57,3
2407,611,1500,7.78,3
2408,611,1501,27.34,2
2409,611,1572,16.27,2
2410,611,1760,19.15,1
2411,611,2145,8.8,1
2412,611,2235,21.4,2
2413,611,2293,8.79,1
2414,612,2024,13.39,1
2415,612,1682,19.72,2
2416,613,1730,5.25,1
2417,614,1433,17.91,2
2418,614,1513,28.52,2
2419,614,1615,24.07,2
2420,614,1931,23.59,3
2421,614,1952,27.01,3
2422,614,1983,10.82,3
2423,614,2157,17.63,3
2424,614,2257,21.62,1
2425,615,1477,11.45,2
2426,615,2355,10.29,2
2427,616,1392,25.76,2
2428,616,1540,24.7,3
2429,616,1563,26.75,1
2430,616,1688,12.87,1
2431,616,1953,10.19,1
2432,616,1957,5.67,1
2433,616,1969,13.33,1
2434,616,2018,18.86,1
2435,616,2320,19.4,2
2436,617,1575,15.25,2
2437,617,1426,8.98,3
2438,618,2287,27.82,1
2439,619,1772,20.54,2
2440,620,1466,20.59,1
2441,620,1498,13.84,2
2442,620,2028,9.99,3
2443,621,1838,24.85,2
2444,622,1524,15.65,3
2445,622,1701,23.23,3
2446,622,1811,19.16,2
2447,622,1945,25.7,2
2448,622,2147,17.73,2
2449,622,2204,15.73,2
2450,622,2234,16.93,3
2451,622,2253,19.33,3
2452,622,2307,18.26,2
2453,623,1782,11.29,1
2454,623,1908,24.92,2
2455,623,2177,25.11,3
2456,624,1945,25.7,1
2457,624,2318,21.16,2
2458,624,1515,9.18,2
2459,625,1471,28.53,2
2460,625,1572,16.27,1
2461,625,1656,25.2,1
2462,625,1819,28.57,1
2463,625,1969,13.33,2
2464,625,2037,9.24,2
2465,625,2187,14.62,1
2466,625,2261,18.81,3
2467,625,2361,21.91,1
2468,626,1433,17.91,2
2469,626,1513,28.52,2
2470,626,1615,24.07,2
2471,626,1931,23.59,3
2472,626,1952,27.01,3
2473,626,1983,10.82,3
2474,626,2157,17.63,3
2475,626,2257,21.62,1
2476,627,2002,13.76,3
2477,627,1720,8.75,3
2478,628,1611,29.22,3
2479,628,1764,15.33,3
2480,629,1416,24.48,3
2481,630,2036,28.82,3
2482,630,1913,8.46,1
2483,630,1398,5.72,3
2484,630,2121,25.63,1
2485,631,1858,14.06,2
2486,631,1501,27.34,3
2487,631,1391,9.81,2
2488,631,2159,17.96,2
2489,632,2239,5.28,1
2490,633,2278,5.57,1
2491,633,1692,26.81,2
2492,634,2067,25.91,2
2493,634,2255,13.08,2
2494,635,1395,14.47,1
2495,635,1572,16.27,3
2496,635,1705,25.95,3
2497,635,1732,10.1,1
2498,635,1916,19.95,2
2499,635,2163,14.87,3
2500,635,2165,9.6,2
2501,635,2186,14.79,2
2502,635,2223,11.62,2
2503,635,2240,9.74,3
2504,636,1762,15.71,2
2505,636,1829,8.99,2
2506,636,1859,7.47,2
2507,636,1865,17.36,2
2508,636,1890,26.7,3
2509,636,1948,8.58,3
2510,636,1991,17.53,3
2511,636,2164,15.03,2
2512,636,2196,7.54,1
2513,637,1416,24.48,1
2514,637,1524,15.65,2
2515,637,1551,14.91,2
2516,637,1562,10.52,3
2517,637,1830,5.77,3
2518,637,1860,19.44,2
2519,637,1970,22.3,3
2520,637,1982,18.18,1
2521,637,2003,7.34,3
2522,637,2027,15.65,3
2523,637,2136,15.48,1
2524,637,2222,9.43,2
2525,638,1825,20.49,1
2526,638,2355,10.29,1
2527,639,1750,24.56,2
2528,640,1692,26.81,1
2529,640,2126,11.12,1
2530,640,1408,21.49,3
2531,640,1590,15.32,1
2532,641,1863,20.21,3
2533,641,2057,6.17,2
2534,641,1495,10.88,2
2535,642,2345,22.75,3
2536,642,2267,28.96,2
2537,642,2116,15.01,2
2538,642,1500,7.78,3
2539,642,2095,5.38,2
2540,643,1839,9.55,2
2541,643,2065,24.63,1
2542,643,2169,23.08,2
2543,643,2223,11.62,1
2544,644,1546,18.34,3
2545,644,1593,26.09,1
2546,644,1669,20.77,1
2547,644,2086,7.95,3
2548,644,2182,29.94,3
2549,644,2366,16.5,1
2550,645,2044,24.48,2
2551,645,1748,29.44,1
2552,645,1892,11.24,2
2553,645,1733,12.76,3
2554,646,1525,16.76,1
2555,646,2332,15.44,2
2556,646,1461,17.65,3
2557,646,1444,17.53,1
2558,646,2078,29.05,2
2559,647,1568,27.16,2
2560,647,1587,7.44,1
2561,647,1591,28.76,1
2562,647,2047,9.38,1
2563,647,2158,15.57,1
2564,647,2201,28.47,2
2565,647,2337,6.93,3
2566,647,2377,25.36,2
2567,648,1540,24.7,2
2568,648,1595,8.35,3
2569,648,1639,25.82,3
2570,648,1659,15.39,2
2571,648,1786,7.07,1
2572,648,1945,25.7,1
2573,648,2013,18.44,2
2574,648,2027,15.65,1
2575,648,2100,28.76,2
2576,648,2315,12.61,1
2577,649,2059,7.52,2
2578,650,1460,10.42,1
2579,650,1626,29.38,3
2580,650,1709,7.38,2
2581,650,1735,13.97,3
2582,650,1963,24.75,3
2583,650,2080,20.64,3
2584,650,2114,7.46,3
2585,650,2164,15.03,3
2586,650,2186,14.79,2
2587,650,2274,23.69,2
2588,651,2256,23.07,2
2589,651,2315,12.61,2
2590,651,1770,20.34,3
2591,651,2123,6.17,1
2592,652,2341,28.95,1
2593,652,1890,26.7,3
2594,652,2336,12.1,2
2595,652,1902,11.85,2
2596,653,1456,7.23,3
2597,653,1662,9.39,3
2598,653,1727,11.9,3
2599,653,1742,25.54,3
2600,653,1790,25.18,3
2601,653,1833,14.33,3
2602,653,1915,13.49,1
2603,653,2094,10.06,3
2604,653,2126,11.12,1
2605,653,2213,13.61,1
2606,654,1434,18.96,2
2607,654,1436,25.17,2
2608,654,1516,26.06,2
2609,654,1855,9.72,1
2610,654,1880,28.8,3
2611,654,1894,29.11,1
2612,654,1902,11.85,2
2613,654,1997,20.85,3
2614,654,2041,18.42,1
2615,654,2185,23.69,3
2616,655,1416,24.48,1
2617,655,1524,15.65,2
2618,655,1551,14.91,2
2619,655,1562,10.52,3
2620,655,1830,5.77,3
2621,655,1860,19.44,2
2622,655,1970,22.3,3
2623,655,1982,18.18,1
2624,655,2003,7.34,3
2625,655,2027,15.65,3
2626,655,2136,15.48,1
2627,655,2222,9.43,2
2628,656,1451,6.59,3
2629,656,1745,21.49,1
2630,656,2166,9.14,2
2631,656,2173,9.41,1
2632,656,2338,18.28,1
2633,656,2348,21.12,2
2634,657,1494,27.57,3
2635,657,1500,7.78,3
2636,657,1501,27.34,2
2637,657,1572,16.27,2
2638,657,1760,19.15,1
2639,657,2145,8.8,1
2640,657,2235,21.4,2
2641,657,2293,8.79,1
2642,658,1839,9.55,2
2643,658,2065,24.63,1
2644,658,2169,23.08,2
2645,658,2223,11.62,1
2646,659,1724,27.29,3
2647,659,2033,5.83,2
2648,660,1414,8.87,1
2649,660,1488,24.64,3
2650,660,1577,17.48,2
2651,660,1767,17.6,2
2652,660,1952,27.01,3
2653,660,2023,22.97,2
2654,660,2149,14.46,2
2655,660,2158,15.57,1
2656,660,2382,21.71,3
2657,661,1691,23.67,1
2658,661,1880,28.8,1
2659,661,1810,16.81,3
2660,662,1446,27.41,1
2661,662,1683,12.59,1
2662,662,1732,10.1,3
2663,662,1798,8.82,2
2664,662,1894,29.11,2
2665,662,1917,25.89,1
2666,662,2113,25.1,2
2667,662,2133,21.99,1
2668,662,2191,22.91,2
2669,663,1626,29.38,2
2670,663,1895,13.51,3
2671,663,2126,11.12,3
2672,663,1413,25.59,1
2673,663,1883,29.83,3
2674,664,1401,25.34,2
2675,664,1469,26.16,2
2676,664,1578,26.56,1
2677,664,1688,12.87,1
2678,664,1756,25.62,3
2679,664,1908,24.92,2
2680,664,1947,14.65,3
2681,664,2108,6.77,3
2682,664,2310,13.53,3
2683,664,2336,12.1,1
2684,665,1650,22.05,2
2685,666,1530,11.83,3
2686,666,2272,28.27,2
2687,666,1696,11.29,1
2688,666,2101,20.8,3
2689,667,1592,20.85,2
2690,667,1808,20.32,2
2691,667,1837,23.73,1
2692,667,2018,18.86,3
2693,667,2055,18.79,3
2694,667,2130,28.19,2
2695,667,2209,7.83,1
2696,667,2293,8.79,1
2697,668,1526,18.33,3
2698,668,1821,13.93,1
2699,668,2275,25.07,3
2700,669,1642,29.72,3
2701,669,2196,7.54,3
2702,669,2027,15.65,1
2703,669,1398,5.72,3
2704,670,2292,23.53,2
2705,671,1402,18.85,1
2706,671,1446,27.41,2
2707,671,1995,29.96,2
2708,671,2036,28.82,2
2709,671,2123,6.17,1
2710,671,2150,10.08,1
2711,671,2167,22.77,1
2712,672,1875,26.12,1
2713,672,1978,26.84,1
2714,672,2101,20.8,1
2715,672,2155,8.35,1
2716,672,2226,17.93,2
2717,673,1409,15.78,3
2718,673,1509,22.77,2
2719,673,1519,25.24,2
2720,673,1893,18.36,1
2721,673,1919,24.65,1
2722,673,1923,12.29,2
2723,673,1947,14.65,1
2724,673,2128,26.33,2
2725,674,1628,18.56,2
2726,674,1671,28.62,3
2727,674,1717,18.14,1
2728,674,1793,23.06,2
2729,674,1813,23.62,3
2730,674,1819,28.57,2
2731,674,2056,28.73,1
2732,675,1416,24.48,1
2733,675,1500,7.78,1
2734,675,2023,22.97,1
2735,675,2231,21.67,2
2736,675,2321,14.07,2
2737,675,2325,12.11,2
2738,676,2289,29.56,3
2739,677,1413,25.59,1
2740,677,1766,14.22,3
2741,677,1854,18.64,2
2742,677,1862,7.5,1
2743,677,1882,18.08,3
2744,677,1958,22.69,3
2745,677,2133,21.99,3
2746,677,2155,8.35,3
2747,677,2156,6.12,2
2748,677,2312,25.98,2
2749,678,2150,10.08,2
2750,678,2087,19.91,3
2751,678,1968,27.41,2
2752,679,1396,25.56,1
2753,679,1483,12.6,2
2754,679,1589,24.56,1
2755,679,1624,8.82,3
2756,679,1681,11.8,1
2757,679,1700,27.46,3
2758,679,1767,17.6,2
2759,679,2017,10.18,3
2760,679,2097,13.2,2
2761,679,2122,6.6,3
2762,679,2312,25.98,3
2763,679,2383,25.62,3
2764,680,1421,13.36,2
2765,680,1469,26.16,1
2766,680,1514,6.86,3
2767,680,1629,25.99,3
2768,680,1631,16.42,2
2769,680,1798,8.82,2
2770,680,1847,7.92,3
2771,680,2006,27.61,1
2772,680,2278,5.57,2
2773,681,1561,14.23,1
2774,681,1846,6.53,1
2775,682,1983,10.82,3
2776,682,1396,25.56,3
2777,682,2145,8.8,3
2778,683,1559,17.0,2
2779,683,1714,6.33,1
2780,683,1897,22.87,1
2781,683,2287,27.82,3
2782,683,2329,18.52,3
2783,684,1551,14.91,1
2784,684,1721,20.77,2
2785,684,1736,16.02,3
2786,684,1750,24.56,2
2787,684,1838,24.85,1
2788,684,2012,5.02,3
2789,684,2137,17.23,1
2790,684,2185,23.69,1
2791,684,2253,19.33,1
2792,685,1673,20.95,2
2793,685,2124,21.72,1
2794,685,1623,8.14,3
2795,685,1424,9.54,3
2796,686,2008,28.03,2
2797,686,2128,26.33,2
2798,686,1717,18.14,1
2799,687,1415,22.85,3
2800,687,1630,26.61,2
2801,687,1534,28.28,1
2802,687,1457,22.97,2
2803,687,2113,25.1,1
2804,688,1413,25.59,2
2805,688,1614,11.47,1
2806,688,1721,20.77,3
2807,688,1794,25.26,2
2808,688,1954,9.17,3
2809,688,1960,28.34,1
2810,688,2261,18.81,2
2811,688,2360,7.65,1
2812,689,1395,14.47,3
2813,690,1820,24.57,1
2814,691,2234,16.93,1
2815,691,1883,29.83,2
2816,692,1394,6.99,2
2817,692,1427,21.81,1
2818,692,1457,22.97,2
2819,692,1643,21.31,1
2820,692,1720,8.75,2
2821,692,1764,15.33,1
2822,692,2321,14.07,1
2823,693,1765,23.65,1
2824,693,1724,27.29,3
2825,693,1558,9.06,2
2826,693,2119,26.97,1
2827,694,1404,24.5,2
2828,694,1482,8.91,1
2829,694,1544,7.35,1
2830,694,1677,28.36,2
2831,694,1779,6.97,2
2832,694,1859,7.47,1
2833,694,1895,13.51,1
2834,694,1986,27.3,2
2835,694,2117,8.73,3
2836,694,2127,21.95,1
2837,694,2197,25.42,3
2838,695,1390,10.81,1
2839,695,1481,9.46,2
2840,695,1504,18.3,3
2841,695,1641,23.3,1
2842,695,1766,14.22,2
2843,695,1892,11.24,2
2844,695,2353,18.13,2
2845,696,1860,19.44,3
2846,696,2309,7.58,3
2847,696,2321,14.07,2
2848,697,2050,6.76,1
2849,698,2351,5.31,3
2850,699,1743,9.78,1
2851,700,1471,28.53,2
2852,700,1572,16.27,1
2853,700,1656,25.2,1
2854,700,1819,28.57,1
2855,700,1969,13.33,2
2856,700,2037,9.24,2
2857,700,2187,14.62,1
2858,700,2261,18.81,3
2859,700,2361,21.91,1
2860,701,1839,9.55,2
2861,701,2065,24.63,1
2862,701,2169,23.08,2
2863,701,2223,11.62,1
2864,702,1589,24.56,1
2865,702,1649,20.37,3
2866,702,1698,27.99,3
2867,702,1735,13.97,2
2868,702,1912,5.99,1
2869,702,1924,13.82,1
2870,702,2143,7.23,2
2871,703,1503,19.21,1
2872,703,1530,11.83,1
2873,703,1733,12.76,1
2874,703,1791,10.79,2
2875,703,1960,28.34,1
2876,703,1981,20.87,3
2877,703,2196,7.54,2
2878,703,2233,23.61,1
2879,703,2249,15.93,1
2880,704,1971,13.63,3
2881,704,2129,5.57,1
2882,704,2115,9.82,3
2883,704,1815,22.2,3
2884,704,2216,19.93,1
2885,705,1398,5.72,1
2886,706,1820,24.57,3
2887,707,2097,13.2,3
2888,708,1399,22.85,3
2889,708,1477,11.45,3
2890,708,1487,27.39,1
2891,708,1736,16.02,2
2892,708,1892,11.24,3
2893,708,2058,5.72,2
2894,708,2323,29.26,2
2895,709,2078,29.05,2
2896,710,2339,23.31,2
2897,710,1440,21.37,3
2898,710,1397,28.53,1
2899,710,1728,24.58,3
2900,710,2238,17.61,2
2901,711,1413,25.59,2
2902,711,1614,11.47,1
2903,711,1721,20.77,3
2904,711,1794,25.26,2
2905,711,1954,9.17,3
2906,711,1960,28.34,1
2907,711,2261,18.81,2
2908,711,2360,7.65,1
2909,712,1427,21.81,1
2910,712,1510,10.96,3
2911,712,1801,7.24,1
2912,712,1998,11.92,2
2913,712,2114,7.46,1
2914,712,2140,9.1,2
2915,712,2264,14.66,3
2916,712,2292,23.53,1
2917,713,1434,18.96,1
2918,713,1645,9.99,2
2919,713,1673,20.95,1
2920,713,1841,21.97,3
2921,713,1873,27.38,2
2922,713,1931,23.59,3
2923,713,1950,11.35,1
2924,713,2046,17.07,2
2925,714,1478,11.44,3
2926,714,1828,5.5,1
2927,714,1836,10.13,3
2928,714,1851,27.18,1
2929,714,1908,24.92,3
2930,714,1910,16.42,2
2931,714,2000,29.45,2
2932,714,2248,27.72,2
2933,714,2288,27.19,2
2934,714,2331,13.98,2
2935,715,1967,5.11,1
2936,716,1398,5.72,3
2937,716,1414,8.87,2
2938,716,1498,13.84,3
2939,716,1506,6.23,2
2940,716,1587,7.44,3
2941,716,1626,29.38,2
2942,716,1639,25.82,1
2943,716,1714,6.33,3
2944,716,1833,14.33,2
2945,716,2123,6.17,3
2946,716,2139,24.8,3
2947,716,2197,25.42,2
2948,716,2379,22.78,2
2949,717,1395,14.47,2
2950,717,1428,24.51,3
2951,717,1541,21.39,1
2952,717,1558,9.06,2
2953,717,1600,29.97,3
2954,717,1661,13.24,1
2955,717,1674,18.62,3
2956,717,1709,7.38,3
2957,717,1720,8.75,3
2958,717,1862,7.5,1
2959,717,1942,21.06,1
2960,717,2124,21.72,1
2961,717,2280,15.64,2
2962,717,2340,5.89,3
2963,718,1825,20.49,1
2964,719,1784,24.46,3
2965,719,2096,6.81,1
2966,719,1658,26.2,3
2967,719,2359,14.58,3
2968,719,2062,19.69,1
2969,720,1410,16.91,3
2970,720,1558,9.06,3
2971,720,1720,8.75,3
2972,720,1721,20.77,2
2973,720,1780,5.9,1
2974,720,1790,25.18,2
2975,720,1825,20.49,1
2976,720,1923,12.29,1
2977,720,1991,17.53,2
2978,720,2084,20.21,2
2979,720,2125,17.14,1
2980,720,2179,18.79,1
2981,720,2271,18.4,2
2982,720,2361,21.91,2
2983,721,1528,25.34,1
2984,721,1550,5.87,1
2985,721,1675,19.23,3
2986,721,1688,12.87,3
2987,721,1935,16.86,2
2988,721,1945,25.7,2
2989,721,1977,21.25,3
2990,721,1998,11.92,2
2991,721,2165,9.6,2
2992,721,2280,15.64,2
2993,722,1783,26.25,1
2994,722,1451,6.59,3
2995,723,1592,20.85,2
2996,723,1808,20.32,2
2997,723,1837,23.73,1
2998,723,2018,18.86,3
2999,723,2055,18.79,3
3000,723,2130,28.19,2
3001,723,2209,7.83,1
3002,723,2293,8.79,1
3003,724,1628,18.56,2
3004,724,1671,28.62,3
3005,724,1717,18.14,1
3006,724,1793,23.06,2
3007,724,1813,23.62,3
3008,724,1819,28.57,2
3009,724,2056,28.73,1
3010,725,1433,17.91,1
3011,725,1439,24.46,1
3012,725,1465,24.88,2
3013,725,1580,20.35,1
3014,725,1642,29.72,1
3015,725,1995,29.96,2
3016,725,2093,8.13,1
3017,725,2216,19.93,1
3018,725,2290,25.04,3
3019,725,2310,13.53,3
3020,725,2341,28.95,1
3021,725,2352,12.31,3
3022,726,1524,15.65,3
3023,726,1701,23.23,3
3024,726,1811,19.16,2
3025,726,1945,25.7,2
3026,726,2147,17.73,2
3027,726,2204,15.73,2
3028,726,2234,16.93,3
3029,726,2253,19.33,3
3030,726,2307,18.26,2
3031,727,1530,11.83,2
3032,727,1636,13.22,1
3033,727,1652,9.44,1
3034,727,1715,24.9,2
3035,727,2123,6.17,2
3036,727,2248,27.72,3
3037,728,1390,10.81,1
3038,728,1481,9.46,2
3039,728,1504,18.3,3
3040,728,1641,23.3,1
3041,728,1766,14.22,2
3042,728,1892,11.24,2
3043,728,2353,18.13,2
3044,729,2377,25.36,2
3045,729,1546,18.34,2
3046,730,2161,20.82,2
3047,730,1436,25.17,2
3048,730,2242,26.99,2
3049,731,1431,27.06,1
3050,731,1820,24.57,1
3051,731,1839,9.55,3
3052,731,1886,16.71,3
3053,731,2050,6.76,3
3054,731,2085,23.79,3
3055,731,2215,19.88,1
3056,731,2216,19.93,2
3057,731,2280,15.64,3
3058,731,2305,15.56,3
3059,732,2113,25.1,2
3060,732,1529,24.89,2
3061,732,1449,27.9,2
3062,732,2283,8.1,1
3063,732,2331,13.98,3
3064,733,1404,24.5,3
3065,733,1548,16.74,3
3066,733,1708,13.78,2
3067,733,1860,19.44,3
3068,733,2085,23.79,1
