antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'BBQ Platter Mix', 'Chicken Biryani'})",frozenset({'Smoked Sausage Combo'}),0.019983347210657785,0.16402997502081598,0.012489592006661115,0.625,3.810279187817259,1.0,0.009211724062864626,2.229253399944491,0.7525913338997451,0.07281553398058252,0.5514193227091634,0.3505710659898477
frozenset({'Smoked Sausage Combo'}),"frozenset({'BBQ Platter Mix', 'Chicken Biryani'})",0.16402997502081598,0.019983347210657785,0.012489592006661115,0.07614213197969542,3.8102791878172586,1.0,0.009211724062864626,1.060787256041211,0.8822709163346614,0.07281553398058252,0.05730390867256942,0.3505710659898477
frozenset({'BBQ Platter Mix'}),"frozenset({'Smoked Sausage Combo', 'Chicken Biryani'})",0.12489592006661115,0.029142381348875937,0.012489592006661115,0.09999999999999999,3.431428571428571,1.0,0.008849827475161207,1.0787306873901379,0.8097050428163654,0.08823529411764706,0.07298456260720411,0.2642857142857143
frozenset({'Chicken Biryani'}),"frozenset({'Smoked Sausage Combo', 'BBQ Platter Mix'})",0.12822647793505412,0.02497918401332223,0.012489592006661115,0.0974025974025974,3.8993506493506493,1.0,0.009286599218941195,1.080238889654305,0.8529130850047755,0.08875739644970414,0.07427883815586632,0.2987012987012987
"frozenset({'Smoked Beef Ribs', 'BBQ Platter Mix'})",frozenset({'Dal Makhani'}),0.028309741881765195,0.10491257285595337,0.011656952539550375,0.411764705882353,3.92483660130719,1.0,0.00868690468184645,1.5216486261448796,0.7669237360754071,0.09589041095890412,0.34281805745554034,0.26143790849673204
"frozenset({'Smoked Beef Ribs', 'Dal Makhani'})",frozenset({'BBQ Platter Mix'}),0.02997502081598668,0.12489592006661115,0.011656952539550375,0.3888888888888889,3.113703703703704,1.0,0.007913194735721897,1.4319884944364545,0.6998160637645616,0.0813953488372093,0.30167036684638965,0.2411111111111111
"frozenset({'BBQ Platter Mix', 'Dal Makhani'})",frozenset({'Smoked Beef Ribs'}),0.02164862614487927,0.16902581182348042,0.011656952539550375,0.5384615384615384,3.1856763925729443,1.0,0.007997775930549133,1.800444074382459,0.7012765957446808,0.06511627906976744,0.44458147063357484,0.3037135278514589
frozenset({'Smoked Beef Ribs'}),"frozenset({'BBQ Platter Mix', 'Dal Makhani'})",0.16902581182348042,0.02164862614487927,0.011656952539550375,0.06896551724137931,3.185676392572944,1.0,0.007997775930549133,1.0508218459925371,0.8256513026052104,0.06511627906976744,0.04836390315480558,0.3037135278514589
frozenset({'BBQ Platter Mix'}),"frozenset({'Smoked Beef Ribs', 'Dal Makhani'})",0.12489592006661115,0.02997502081598668,0.011656952539550375,0.09333333333333334,3.113703703703704,1.0,0.007913194735721897,1.0698804917470737,0.7757238004621448,0.0813953488372093,0.0653161659513591,0.2411111111111111
frozenset({'Dal Makhani'}),"frozenset({'Smoked Beef Ribs', 'BBQ Platter Mix'})",0.10491257285595337,0.028309741881765195,0.011656952539550375,0.1111111111111111,3.9248366013071894,1.0,0.00868690468184645,1.0931515403830143,0.8325581395348838,0.09589041095890412,0.08521374845282301,0.26143790849673204
"frozenset({'Korean BBQ Short Ribs', 'Dal Makhani'})",frozenset({'Barbeque Chicken Tikka'}),0.02414654454621149,0.1115736885928393,0.013322231473771857,0.5517241379310345,4.9449305198147195,1.0,0.010628112431979734,1.9818740792928968,0.8175127986348122,0.10884353741496598,0.4954270755906021,0.3355635615028307
"frozenset({'Korean BBQ Short Ribs', 'Barbeque Chicken Tikka'})",frozenset({'Dal Makhani'}),0.030807660283097418,0.10491257285595337,0.013322231473771857,0.43243243243243246,4.121836121836122,1.0,0.010090120569799937,1.5770588002061776,0.7814647766323024,0.10884353741496598,0.3659082338152106,0.2797082797082797
"frozenset({'Barbeque Chicken Tikka', 'Dal Makhani'})",frozenset({'Korean BBQ Short Ribs'}),0.020815986677768527,0.13322231473771856,0.013322231473771857,0.64,4.804,1.0,0.010549077545010022,2.4077157923952264,0.8086734693877551,0.09467455621301776,0.5846685878962535,0.37
frozenset({'Korean BBQ Short Ribs'}),"frozenset({'Barbeque Chicken Tikka', 'Dal Makhani'})",0.13322231473771856,0.020815986677768527,0.013322231473771857,0.1,4.804,1.0,0.010549077545010022,1.0879822370247016,0.9135446685878962,0.09467455621301776,0.08086734693877551,0.37
frozenset({'Dal Makhani'}),"frozenset({'Korean BBQ Short Ribs', 'Barbeque Chicken Tikka'})",0.10491257285595337,0.030807660283097418,0.013322231473771857,0.12698412698412698,4.121836121836122,1.0,0.010090120569799937,1.110165770948452,0.8461627906976744,0.10884353741496598,0.09923362242949871,0.2797082797082797
frozenset({'Barbeque Chicken Tikka'}),"frozenset({'Korean BBQ Short Ribs', 'Dal Makhani'})",0.1115736885928393,0.02414654454621149,0.013322231473771857,0.11940298507462688,4.9449305198147195,1.0,0.010628112431979734,1.1081725680576922,0.8979615745079662,0.10884353741496598,0.09761346849370894,0.3355635615028307
"frozenset({'Four-Cheese Pizza', 'Paneer Tikka Masala'})",frozenset({'Barbeque Chicken Tikka'}),0.022481265611990008,0.1115736885928393,0.010824313072439634,0.4814814814814815,4.315367606412383,1.0,0.008315995343874555,1.7133936005709527,0.7859389332983883,0.08783783783783786,0.41636294213613806,0.28924820342730795
"frozenset({'Four-Cheese Pizza', 'Barbeque Chicken Tikka'})",frozenset({'Paneer Tikka Masala'}),0.013322231473771857,0.11074104912572856,0.010824313072439634,0.8125,7.336936090225564,1.0,0.009348995182338338,4.742714404662781,0.8753651411879261,0.09558823529411765,0.7891502808988764,0.45512218045112784
"frozenset({'Paneer Tikka Masala', 'Barbeque Chicken Tikka'})",frozenset({'Four-Cheese Pizza'}),0.022481265611990008,0.1357202331390508,0.010824313072439634,0.4814814814814815,3.547602817541468,1.0,0.007773150462319425,1.666825264660402,0.7346350412789937,0.07344632768361582,0.4000570898451438,0.2806180413542377
frozenset({'Four-Cheese Pizza'}),"frozenset({'Paneer Tikka Masala', 'Barbeque Chicken Tikka'})",0.1357202331390508,0.022481265611990008,0.010824313072439634,0.07975460122699386,3.547602817541468,1.0,0.007773150462319425,1.0622370247016375,0.830887801986068,0.07344632768361582,0.05859052476458231,0.2806180413542377
frozenset({'Paneer Tikka Masala'}),"frozenset({'Four-Cheese Pizza', 'Barbeque Chicken Tikka'})",0.11074104912572856,0.013322231473771857,0.010824313072439634,0.09774436090225565,7.3369360902255645,1.0,0.009348995182338338,1.0935678601165695,0.9712618841832326,0.09558823529411765,0.0855620062815266,0.45512218045112784
frozenset({'Barbeque Chicken Tikka'}),"frozenset({'Four-Cheese Pizza', 'Paneer Tikka Masala'})",0.1115736885928393,0.022481265611990008,0.010824313072439634,0.09701492537313434,4.315367606412384,1.0,0.008315995343874555,1.0825414083305236,0.8647538028981329,0.08783783783783786,0.07624780696178396,0.28924820342730795
"frozenset({'Four-Cheese Pizza', 'Smoked Sausage Combo'})",frozenset({'Barbeque Chicken Tikka'}),0.04329725228975854,0.1115736885928393,0.011656952539550375,0.2692307692307692,2.4130309988518945,1.0,0.006826118395647258,1.2157412682413777,0.6120850428944424,0.0813953488372093,0.17745656405450222,0.18685419058553387
"frozenset({'Four-Cheese Pizza', 'Barbeque Chicken Tikka'})",frozenset({'Smoked Sausage Combo'}),0.013322231473771857,0.16402997502081598,0.011656952539550375,0.875,5.334390862944162,1.0,0.009471707243686048,6.687760199833472,0.8235081374321881,0.07035175879396986,0.8504731075697212,0.47303299492385786
"frozenset({'Smoked Sausage Combo', 'Barbeque Chicken Tikka'})",frozenset({'Four-Cheese Pizza'}),0.0324729392173189,0.1357202331390508,0.011656952539550375,0.35897435897435903,2.6449583136699704,1.0,0.007249717658265628,1.3482764363030808,0.6427956724858618,0.07446808510638299,0.2583123363470185,0.22243196476325314
frozenset({'Four-Cheese Pizza'}),"frozenset({'Smoked Sausage Combo', 'Barbeque Chicken Tikka'})",0.1357202331390508,0.0324729392173189,0.011656952539550375,0.08588957055214724,2.6449583136699704,1.0,0.007249717658265628,1.0584356436750135,0.7195843655381228,0.07446808510638299,0.05520944426258936,0.22243196476325314
frozenset({'Smoked Sausage Combo'}),"frozenset({'Four-Cheese Pizza', 'Barbeque Chicken Tikka'})",0.16402997502081598,0.013322231473771857,0.011656952539550375,0.07106598984771574,5.334390862944162,1.0,0.009471707243686048,1.0621613136593822,0.9719692657939669,0.07035175879396986,0.05852342093426718,0.47303299492385786
frozenset({'Barbeque Chicken Tikka'}),"frozenset({'Four-Cheese Pizza', 'Smoked Sausage Combo'})",0.1115736885928393,0.04329725228975854,0.011656952539550375,0.10447761194029852,2.4130309988518945,1.0,0.006826118395647258,1.0683180682764362,0.6591243807738654,0.0813953488372093,0.06394918358598653,0.18685419058553387
"frozenset({'Smoked Sausage Combo', 'Korean BBQ Short Ribs'})",frozenset({'Barbeque Chicken Tikka'}),0.028309741881765195,0.1115736885928393,0.01498751040799334,0.5294117647058824,4.7449517120280955,1.0,0.01182888808313361,1.8879059117402164,0.8122441207274113,0.12000000000000001,0.4703125861403606,0.3318700614574188
"frozenset({'Smoked Sausage Combo', 'Barbeque Chicken Tikka'})",frozenset({'Korean BBQ Short Ribs'}),0.0324729392173189,0.13322231473771856,0.01498751040799334,0.4615384615384616,3.4644230769230777,1.0,0.010661390279124876,1.609729986915666,0.7352266207687894,0.09944751381215472,0.3787778024089264,0.2870192307692308
"frozenset({'Korean BBQ Short Ribs', 'Barbeque Chicken Tikka'})",frozenset({'Smoked Sausage Combo'}),0.030807660283097418,0.16402997502081598,0.01498751040799334,0.4864864864864865,2.9658389353820827,1.0,0.009934130661307085,1.6279416275910428,0.6838965253913708,0.08333333333333334,0.38572736082696246,0.28892852243106054
frozenset({'Smoked Sausage Combo'}),"frozenset({'Korean BBQ Short Ribs', 'Barbeque Chicken Tikka'})",0.16402997502081598,0.030807660283097418,0.01498751040799334,0.09137055837563453,2.965838935382083,1.0,0.009934130661307085,1.0666530219230717,0.792884019477645,0.08333333333333334,0.06248800739616586,0.28892852243106054
frozenset({'Korean BBQ Short Ribs'}),"frozenset({'Smoked Sausage Combo', 'Barbeque Chicken Tikka'})",0.13322231473771856,0.0324729392173189,0.01498751040799334,0.11250000000000002,3.4644230769230777,1.0,0.010661390279124876,1.090171336093162,0.8206852385526736,0.09944751381215472,0.08271299483648883,0.2870192307692308
frozenset({'Barbeque Chicken Tikka'}),"frozenset({'Smoked Sausage Combo', 'Korean BBQ Short Ribs'})",0.1115736885928393,0.028309741881765195,0.01498751040799334,0.13432835820895522,4.744951712028095,1.0,0.01182888808313361,1.122469780929685,0.8883682182651256,0.12000000000000001,0.10910741920218957,0.3318700614574188
"frozenset({'Paneer Tikka Masala', 'Paratha with Omelette'})",frozenset({'Barbeque Chicken Tikka'}),0.02331390507910075,0.1115736885928393,0.010824313072439634,0.4642857142857143,4.161247334754798,1.0,0.008223094687261033,1.6583957812933665,0.7778214964915733,0.08724832214765103,0.39700763154371405,0.28065031982942434
"frozenset({'Paneer Tikka Masala', 'Barbeque Chicken Tikka'})",frozenset({'Paratha with Omelette'}),0.022481265611990008,0.12489592006661115,0.010824313072439634,0.4814814814814815,3.855061728395062,1.0,0.008016494719568276,1.6877007255858216,0.7576333377014808,0.07926829268292683,0.40747788702117915,0.2840740740740741
"frozenset({'Barbeque Chicken Tikka', 'Paratha with Omelette'})",frozenset({'Paneer Tikka Masala'}),0.02164862614487927,0.11074104912572856,0.010824313072439634,0.5,4.515037593984962,1.0,0.008426921501025027,1.7785179017485429,0.7957446808510638,0.08904109589041097,0.43773408239700373,0.29887218045112784
frozenset({'Paneer Tikka Masala'}),"frozenset({'Barbeque Chicken Tikka', 'Paratha with Omelette'})",0.11074104912572856,0.02164862614487927,0.010824313072439634,0.09774436090225565,4.515037593984962,1.0,0.008426921501025027,1.0843394393560921,0.8754681647940076,0.08904109589041097,0.07777955527115663,0.29887218045112784
frozenset({'Paratha with Omelette'}),"frozenset({'Paneer Tikka Masala', 'Barbeque Chicken Tikka'})",0.12489592006661115,0.022481265611990008,0.010824313072439634,0.08666666666666667,3.855061728395062,1.0,0.008016494719568276,1.0702759865562153,0.8463002268901411,0.07926829268292683,0.06566155593412834,0.2840740740740741
frozenset({'Barbeque Chicken Tikka'}),"frozenset({'Paneer Tikka Masala', 'Paratha with Omelette'})",0.1115736885928393,0.02331390507910075,0.010824313072439634,0.09701492537313434,4.1612473347547985,1.0,0.008223094687261033,1.0816193117305828,0.8550933602479994,0.08724832214765103,0.07546029443574966,0.28065031982942434
"frozenset({'Paneer Tikka Masala', 'Smoked Sausage Combo'})",frozenset({'Barbeque Chicken Tikka'}),0.028309741881765195,0.1115736885928393,0.014154870940882597,0.5,4.48134328358209,1.0,0.010996248616022868,1.7768526228143213,0.7994858611825193,0.11258278145695365,0.43720712277413315,0.31343283582089554
"frozenset({'Smoked Sausage Combo', 'Barbeque Chicken Tikka'})",frozenset({'Paneer Tikka Masala'}),0.0324729392173189,0.11074104912572856,0.014154870940882597,0.4358974358974359,3.9361866203971467,1.0,0.010558783583760688,1.576413594731663,0.7709830920319934,0.10967741935483871,0.3656487083453376,0.2818584923848082
"frozenset({'Paneer Tikka Masala', 'Barbeque Chicken Tikka'})",frozenset({'Smoked Sausage Combo'}),0.022481265611990008,0.16402997502081598,0.014154870940882597,0.6296296296296297,3.838503478097387,1.0,0.010467269504111547,2.257119067443797,0.7564886261148411,0.0821256038647343,0.5569573557621367,0.35796202293664225
frozenset({'Smoked Sausage Combo'}),"frozenset({'Paneer Tikka Masala', 'Barbeque Chicken Tikka'})",0.16402997502081598,0.022481265611990008,0.014154870940882597,0.08629441624365482,3.838503478097387,1.0,0.010467269504111547,1.069839948191322,0.8845793297398641,0.0821256038647343,0.06528074438554467,0.35796202293664225
frozenset({'Paneer Tikka Masala'}),"frozenset({'Smoked Sausage Combo', 'Barbeque Chicken Tikka'})",0.11074104912572856,0.0324729392173189,0.014154870940882597,0.12781954887218044,3.9361866203971467,1.0,0.010558783583760688,1.1093198196904879,0.8388411544393038,0.10967741935483871,0.0985467110116082,0.2818584923848082
frozenset({'Barbeque Chicken Tikka'}),"frozenset({'Paneer Tikka Masala', 'Smoked Sausage Combo'})",0.1115736885928393,0.028309741881765195,0.014154870940882597,0.12686567164179105,4.48134328358209,1.0,0.010996248616022868,1.1128760221183203,0.8744142455482663,0.11258278145695365,0.10142731074703604,0.31343283582089554
"frozenset({'Korean BBQ Short Ribs', 'Beef Sausage Breakfast'})",frozenset({'Dal Makhani'}),0.020815986677768527,0.10491257285595337,0.010824313072439634,0.52,4.956507936507936,1.0,0.00864045435353969,1.864765473216764,0.8152145473574045,0.09420289855072465,0.46373953488372094,0.3115873015873016
"frozenset({'Beef Sausage Breakfast', 'Dal Makhani'})",frozenset({'Korean BBQ Short Ribs'}),0.02164862614487927,0.13322231473771856,0.010824313072439634,0.5,3.7531250000000003,1.0,0.007940232986527325,1.733555370524563,0.7497872340425532,0.07514450867052024,0.4231508165225744,0.290625
"frozenset({'Korean BBQ Short Ribs', 'Dal Makhani'})",frozenset({'Beef Sausage Breakfast'}),0.02414654454621149,0.10074937552039967,0.010824313072439634,0.4482758620689655,4.4494157879737815,1.0,0.008391563788433315,1.6298917568692757,0.7944342347072723,0.09489051094890512,0.3864623243933589,0.27785693929894556
frozenset({'Beef Sausage Breakfast'}),"frozenset({'Korean BBQ Short Ribs', 'Dal Makhani'})",0.10074937552039967,0.02414654454621149,0.010824313072439634,0.10743801652892562,4.4494157879737815,1.0,0.008391563788433315,1.0933172973139669,0.8621082621082622,0.09489051094890512,0.0853524384396243,0.27785693929894556
frozenset({'Korean BBQ Short Ribs'}),"frozenset({'Beef Sausage Breakfast', 'Dal Makhani'})",0.13322231473771856,0.02164862614487927,0.010824313072439634,0.08125000000000002,3.7531250000000003,1.0,0.007940232986527325,1.064872243651832,0.8463016330451488,0.07514450867052024,0.060920212765957465,0.290625
frozenset({'Dal Makhani'}),"frozenset({'Korean BBQ Short Ribs', 'Beef Sausage Breakfast'})",0.10491257285595337,0.020815986677768527,0.010824313072439634,0.10317460317460318,4.956507936507936,1.0,0.00864045435353969,1.0918335015805412,0.8918067978533095,0.09420289855072465,0.08410943742576396,0.3115873015873016
"frozenset({'Pancakes with Maple Syrup', 'Dal Makhani'})",frozenset({'Beef Sausage Breakfast'}),0.01582014987510408,0.10074937552039967,0.014154870940882597,0.894736842105263,8.880817746846454,1.0,0.012561000720326732,8.542880932556194,0.9016621877177267,0.13821138211382114,0.8829434697855749,0.517616354936929
"frozenset({'Pancakes with Maple Syrup', 'Beef Sausage Breakfast'})",frozenset({'Dal Makhani'}),0.02997502081598668,0.10491257285595337,0.014154870940882597,0.4722222222222222,4.50110229276896,1.0,0.011010114385666677,1.6959551251150358,0.8018682150971977,0.11724137931034481,0.41036175710594314,0.30357142857142855
"frozenset({'Beef Sausage Breakfast', 'Dal Makhani'})",frozenset({'Pancakes with Maple Syrup'}),0.02164862614487927,0.08825978351373855,0.014154870940882597,0.6538461538461537,7.4082002902757615,1.0,0.012244167883965693,2.63391618096031,0.8841551939924905,0.14782608695652175,0.6203371970495257,0.4071117561683599
frozenset({'Pancakes with Maple Syrup'}),"frozenset({'Beef Sausage Breakfast', 'Dal Makhani'})",0.08825978351373855,0.02164862614487927,0.014154870940882597,0.16037735849056603,7.408200290275761,1.0,0.012244167883965693,1.1652274789735144,0.9487510072522158,0.14782608695652175,0.1417984745082296,0.4071117561683599
frozenset({'Dal Makhani'}),"frozenset({'Pancakes with Maple Syrup', 'Beef Sausage Breakfast'})",0.10491257285595337,0.02997502081598668,0.014154870940882597,0.1349206349206349,4.501102292768959,1.0,0.011010114385666677,1.1213132786897768,0.8690013679890561,0.11724137931034481,0.10818856870359014,0.30357142857142855
frozenset({'Beef Sausage Breakfast'}),"frozenset({'Pancakes with Maple Syrup', 'Dal Makhani'})",0.10074937552039967,0.01582014987510408,0.014154870940882597,0.14049586776859505,8.880817746846454,1.0,0.012561000720326732,1.1450554025491577,0.9868191721132896,0.13821138211382114,0.12667981149753185,0.517616354936929
"frozenset({'Smoked Beef Ribs', 'Beef Sausage Breakfast'})",frozenset({'Dal Makhani'}),0.03663613655287261,0.10491257285595337,0.011656952539550375,0.3181818181818182,3.032828282828283,1.0,0.00781336119428647,1.3127948931446016,0.6957649092480552,0.08974358974358976,0.23826638477801268,0.21464646464646464
"frozenset({'Beef Sausage Breakfast', 'Dal Makhani'})",frozenset({'Smoked Beef Ribs'}),0.02164862614487927,0.16902581182348042,0.011656952539550375,0.5384615384615384,3.1856763925729443,1.0,0.007997775930549133,1.800444074382459,0.7012765957446808,0.06511627906976744,0.44458147063357484,0.3037135278514589
"frozenset({'Smoked Beef Ribs', 'Dal Makhani'})",frozenset({'Beef Sausage Breakfast'}),0.02997502081598668,0.10074937552039967,0.011656952539550375,0.3888888888888889,3.859963269054178,1.0,0.008636987911128735,1.4715010218757096,0.7638258736971183,0.09790209790209789,0.3204218106995884,0.25229568411386594
frozenset({'Beef Sausage Breakfast'}),"frozenset({'Smoked Beef Ribs', 'Dal Makhani'})",0.10074937552039967,0.02997502081598668,0.011656952539550375,0.11570247933884298,3.859963269054178,1.0,0.008636987911128735,1.096944135338931,0.8239417989417989,0.09790209790209789,0.08837654736991452,0.25229568411386594
frozenset({'Smoked Beef Ribs'}),"frozenset({'Beef Sausage Breakfast', 'Dal Makhani'})",0.16902581182348042,0.02164862614487927,0.011656952539550375,0.06896551724137931,3.185676392572944,1.0,0.007997775930549133,1.0508218459925371,0.8256513026052104,0.06511627906976744,0.04836390315480558,0.3037135278514589
frozenset({'Dal Makhani'}),"frozenset({'Smoked Beef Ribs', 'Beef Sausage Breakfast'})",0.10491257285595337,0.03663613655287261,0.011656952539550375,0.1111111111111111,3.0328282828282824,1.0,0.00781336119428647,1.0837843463780183,0.7488372093023256,0.08974358974358976,0.0773072121386728,0.21464646464646464
"frozenset({'Four-Cheese Pizza', 'Fish Masala Curry'})",frozenset({'Beef Sausage Breakfast'}),0.03164029975020816,0.10074937552039967,0.017485428809325562,0.5526315789473684,5.485210961287516,1.0,0.014297688368213832,2.0100896311896945,0.8444089587683742,0.15217391304347827,0.5025097465886939,0.3630926489778164
"frozenset({'Four-Cheese Pizza', 'Beef Sausage Breakfast'})",frozenset({'Fish Masala Curry'}),0.028309741881765195,0.11490424646128226,0.017485428809325562,0.6176470588235294,5.375319693094629,1.0,0.01423251925088793,2.3148658169474157,0.8376790304810869,0.1390728476821192,0.5680095180122849,0.38491048593350385
"frozenset({'Fish Masala Curry', 'Beef Sausage Breakfast'})",frozenset({'Four-Cheese Pizza'}),0.02414654454621149,0.1357202331390508,0.017485428809325562,0.7241379310344828,5.335519356885974,1.0,0.014208254154011262,3.1330141548709407,0.8326832439460425,0.12280701754385964,0.6808185502624411,0.4264861434313518
frozenset({'Four-Cheese Pizza'}),"frozenset({'Fish Masala Curry', 'Beef Sausage Breakfast'})",0.1357202331390508,0.02414654454621149,0.017485428809325562,0.12883435582822086,5.335519356885974,1.0,0.014208254154011262,1.1201698115420249,0.9401779979814661,0.12280701754385964,0.1072782093427417,0.4264861434313518
frozenset({'Fish Masala Curry'}),"frozenset({'Four-Cheese Pizza', 'Beef Sausage Breakfast'})",0.11490424646128226,0.028309741881765195,0.017485428809325562,0.15217391304347827,5.37531969309463,1.0,0.01423251925088793,1.1460962018830463,0.9196344577341755,0.1390728476821192,0.12747289594277414,0.38491048593350385
frozenset({'Beef Sausage Breakfast'}),"frozenset({'Four-Cheese Pizza', 'Fish Masala Curry'})",0.10074937552039967,0.03164029975020816,0.017485428809325562,0.17355371900826447,5.485210961287516,1.0,0.014297688368213832,1.1717152373022481,0.9093033509700177,0.15217391304347827,0.1465503151581476,0.3630926489778164
"frozenset({'Fish Masala Curry', 'Paratha with Omelette'})",frozenset({'Beef Sausage Breakfast'}),0.022481265611990008,0.10074937552039967,0.012489592006661115,0.5555555555555556,5.514233241505969,1.0,0.010224618535344886,2.023313905079101,0.8374787052810903,0.11278195488721802,0.505761316872428,0.33976124885215797
"frozenset({'Fish Masala Curry', 'Beef Sausage Breakfast'})",frozenset({'Paratha with Omelette'}),0.02414654454621149,0.12489592006661115,0.012489592006661115,0.5172413793103448,4.141379310344827,1.0,0.009473787109132619,1.8127155941477338,0.7773037542662115,0.09146341463414634,0.4483414810197184,0.30862068965517236
"frozenset({'Paratha with Omelette', 'Beef Sausage Breakfast'})",frozenset({'Fish Masala Curry'}),0.019150707743547043,0.11490424646128226,0.012489592006661115,0.6521739130434783,5.675803402646503,1.0,0.010289094364188598,2.5446502914238134,0.8398981324278436,0.10273972602739725,0.6070186919710417,0.3804347826086957
frozenset({'Fish Masala Curry'}),"frozenset({'Paratha with Omelette', 'Beef Sausage Breakfast'})",0.11490424646128226,0.019150707743547043,0.012489592006661115,0.10869565217391304,5.675803402646503,1.0,0.010289094364188598,1.100465059604801,0.9307619943555974,0.10273972602739725,0.09129327526389605,0.3804347826086957
frozenset({'Paratha with Omelette'}),"frozenset({'Fish Masala Curry', 'Beef Sausage Breakfast'})",0.12489592006661115,0.02414654454621149,0.012489592006661115,0.09999999999999999,4.141379310344827,1.0,0.009473787109132619,1.0842816171708762,0.8667935299714556,0.09146341463414634,0.07773037542662115,0.30862068965517236
frozenset({'Beef Sausage Breakfast'}),"frozenset({'Fish Masala Curry', 'Paratha with Omelette'})",0.10074937552039967,0.022481265611990008,0.012489592006661115,0.12396694214876032,5.514233241505969,1.0,0.010224618535344886,1.115846857178766,0.9103703703703704,0.11278195488721802,0.10381967420839962,0.33976124885215797
"frozenset({'Fish Masala Curry', 'Beef Sausage Breakfast'})",frozenset({'Smoked Beef Ribs'}),0.02414654454621149,0.16902581182348042,0.011656952539550375,0.48275862068965514,2.8561236623067776,1.0,0.007575563244895144,1.6065500971412712,0.6659556313993173,0.06422018348623854,0.3775481998479718,0.27586206896551724
"frozenset({'Smoked Beef Ribs', 'Beef Sausage Breakfast'})",frozenset({'Fish Masala Curry'}),0.03663613655287261,0.11490424646128226,0.011656952539550375,0.3181818181818182,2.7691040843214756,1.0,0.007447304875689909,1.2981404385234525,0.6631682923817754,0.08333333333333333,0.22966732232959888,0.2098155467720685
"frozenset({'Fish Masala Curry', 'Smoked Beef Ribs'})",frozenset({'Beef Sausage Breakfast'}),0.025811823480432972,0.10074937552039967,0.011656952539550375,0.45161290322580644,4.482537989869368,1.0,0.009056427442853964,1.6398099622863302,0.7974969474969476,0.10144927536231883,0.39017323775388285,0.2836576912823247
frozenset({'Beef Sausage Breakfast'}),"frozenset({'Fish Masala Curry', 'Smoked Beef Ribs'})",0.10074937552039967,0.025811823480432972,0.011656952539550375,0.11570247933884298,4.4825379898693685,1.0,0.009056427442853964,1.101652050082875,0.8639550264550265,0.10144927536231883,0.09227237409055591,0.2836576912823247
frozenset({'Fish Masala Curry'}),"frozenset({'Smoked Beef Ribs', 'Beef Sausage Breakfast'})",0.11490424646128226,0.03663613655287261,0.011656952539550375,0.10144927536231885,2.7691040843214756,1.0,0.007447304875689909,1.0721307512556741,0.7218115844644537,0.08333333333333333,0.06727794270539753,0.2098155467720685
frozenset({'Smoked Beef Ribs'}),"frozenset({'Fish Masala Curry', 'Beef Sausage Breakfast'})",0.16902581182348042,0.02414654454621149,0.011656952539550375,0.06896551724137931,2.8561236623067776,1.0,0.007575563244895144,1.0481388965985137,0.782064128256513,0.06422018348623854,0.045927974579263266,0.27586206896551724
"frozenset({'Four-Cheese Pizza', 'Pancakes with Maple Syrup'})",frozenset({'Beef Sausage Breakfast'}),0.025811823480432972,0.10074937552039967,0.01582014987510408,0.6129032258064517,6.083444414822715,1.0,0.013219624778407671,2.3230641132389684,0.8577597840755736,0.14285714285714285,0.5695340501792117,0.38496400959744076
"frozenset({'Four-Cheese Pizza', 'Beef Sausage Breakfast'})",frozenset({'Pancakes with Maple Syrup'}),0.028309741881765195,0.08825978351373855,0.01582014987510408,0.5588235294117648,6.331576026637071,1.0,0.013321538185289668,2.0666111573688597,0.8665945068326343,0.15702479338842976,0.5161160354552782,0.36903440621531636
"frozenset({'Pancakes with Maple Syrup', 'Beef Sausage Breakfast'})",frozenset({'Four-Cheese Pizza'}),0.02997502081598668,0.1357202331390508,0.01582014987510408,0.5277777777777778,3.8887184730743014,1.0,0.01175193306161047,1.8302395062937749,0.7658007680144567,0.10555555555555556,0.45362342110897025,0.32217109747784595
frozenset({'Four-Cheese Pizza'}),"frozenset({'Pancakes with Maple Syrup', 'Beef Sausage Breakfast'})",0.1357202331390508,0.02997502081598668,0.01582014987510408,0.11656441717791412,3.8887184730743014,1.0,0.01175193306161047,1.0980143861596818,0.8594970084169963,0.10555555555555556,0.08926512019800417,0.32217109747784595
frozenset({'Pancakes with Maple Syrup'}),"frozenset({'Four-Cheese Pizza', 'Beef Sausage Breakfast'})",0.08825978351373855,0.028309741881765195,0.01582014987510408,0.17924528301886794,6.33157602663707,1.0,0.013321538185289668,1.183898475408424,0.923576063446287,0.15702479338842976,0.15533297763981183,0.36903440621531636
frozenset({'Beef Sausage Breakfast'}),"frozenset({'Four-Cheese Pizza', 'Pancakes with Maple Syrup'})",0.10074937552039967,0.025811823480432972,0.01582014987510408,0.15702479338842976,6.083444414822714,1.0,0.013219624778407671,1.1556546015575255,0.9292397660818713,0.14285714285714285,0.13468955287137105,0.38496400959744076
"frozenset({'Four-Cheese Pizza', 'Peach Iced Tea'})",frozenset({'Beef Sausage Breakfast'}),0.01665278934221482,0.10074937552039967,0.010824313072439634,0.6500000000000001,6.4516528925619845,1.0,0.009146554945538725,2.5692874985131446,0.8593108838663455,0.10156250000000001,0.6107870370370372,0.37871900826446286
