id,user_id,total_price,created_at
999,59,366.19,2025-12-09 04:47:08.951177+00:00
1000,24,100.51,2025-12-09 04:47:08.988990+00:00
1001,58,164.41,2025-12-09 04:47:08.999791+00:00
1002,58,296.52,2025-12-09 04:47:09.017446+00:00
1003,39,180.84,2025-12-09 04:47:09.051179+00:00
1004,76,67.92,2025-12-09 04:47:09.063403+00:00
1005,80,144.98,2025-12-09 04:47:09.073740+00:00
1006,54,157.15,2025-12-09 04:47:09.086316+00:00
1007,102,484.62,2025-12-09 04:47:09.100007+00:00
1008,105,142.20,2025-12-09 04:47:09.143220+00:00
1009,42,206.33,2025-12-09 04:47:09.158943+00:00
1010,35,305.68,2025-12-09 04:47:09.175099+00:00
1011,25,97.56,2025-12-09 04:47:09.208430+00:00
1012,95,64.14,2025-12-09 04:47:09.222383+00:00
1013,12,374.45,2025-12-09 04:47:09.236737+00:00
1014,24,9.28,2025-12-09 04:47:09.264136+00:00
1015,69,527.69,2025-12-09 04:47:09.278205+00:00
1016,91,368.44,2025-12-09 04:47:09.320891+00:00
1017,57,157.93,2025-12-09 04:47:09.358877+00:00
1018,97,387.86,2025-12-09 04:47:09.381947+00:00
1019,39,231.96,2025-12-09 04:47:09.421386+00:00
1020,46,60.86,2025-12-09 04:47:09.432888+00:00
1021,25,133.98,2025-12-09 04:47:09.441684+00:00
1022,55,21.42,2025-12-09 04:47:09.454970+00:00
1023,32,160.94,2025-12-09 04:47:09.463192+00:00
1024,99,490.24,2025-12-09 04:47:09.479982+00:00
1025,85,249.54,2025-12-09 04:47:09.519239+00:00
1026,8,49.12,2025-12-09 04:47:09.550827+00:00
1027,100,193.67,2025-12-09 04:47:09.562880+00:00
1028,21,433.54,2025-12-09 04:47:09.575467+00:00
1029,43,270.21,2025-12-09 04:47:09.609658+00:00
1030,37,88.43,2025-12-09 04:47:09.639302+00:00
1031,69,527.69,2025-12-09 04:47:09.651129+00:00
1032,62,623.89,2025-12-09 04:47:09.694282+00:00
1033,76,388.82,2025-12-09 04:47:09.744129+00:00
1034,31,6.93,2025-12-09 04:47:09.778669+00:00
1035,102,155.39,2025-12-09 04:47:09.787141+00:00
1036,60,103.06,2025-12-09 04:47:09.801598+00:00
1037,78,448.71,2025-12-09 04:47:09.814091+00:00
1038,66,50.80,2025-12-09 04:47:09.847487+00:00
1039,67,58.77,2025-12-09 04:47:09.856341+00:00
1040,50,126.97,2025-12-09 04:47:09.865185+00:00
1041,17,460.32,2025-12-09 04:47:09.876847+00:00
1042,56,130.38,2025-12-09 04:47:09.908983+00:00
1043,86,128.72,2025-12-09 04:47:09.931501+00:00
1044,12,31.38,2025-12-09 04:47:09.946184+00:00
1045,65,639.60,2025-12-09 04:47:09.956578+00:00
1046,84,432.40,2025-12-09 04:47:09.999121+00:00
1047,80,470.30,2025-12-09 04:47:10.040451+00:00
1048,105,433.92,2025-12-09 04:47:10.081756+00:00
1049,75,236.22,2025-12-09 04:47:10.126626+00:00
1050,8,492.59,2025-12-09 04:47:10.143089+00:00
1051,99,490.24,2025-12-09 04:47:10.181472+00:00
1052,15,105.40,2025-12-09 04:47:10.215785+00:00
1053,37,310.18,2025-12-09 04:47:10.227052+00:00
1054,8,492.59,2025-12-09 04:47:10.256500+00:00
1055,25,528.05,2025-12-09 04:47:10.292416+00:00
1056,29,13.27,2025-12-09 04:47:10.333979+00:00
1057,27,241.98,2025-12-09 04:47:10.343056+00:00
1058,44,266.03,2025-12-09 04:47:10.360564+00:00
1059,68,294.77,2025-12-09 04:47:10.385741+00:00
1060,100,76.76,2025-12-09 04:47:10.420926+00:00
1061,16,69.89,2025-12-09 04:47:10.430938+00:00
1062,97,387.86,2025-12-09 04:47:10.442823+00:00
1063,86,93.18,2025-12-09 04:47:10.474264+00:00
1064,32,195.60,2025-12-09 04:47:10.484873+00:00
1065,97,86.81,2025-12-09 04:47:10.497086+00:00
1066,35,305.68,2025-12-09 04:47:10.512743+00:00
1067,9,61.22,2025-12-09 04:47:10.543017+00:00
1068,87,578.73,2025-12-09 04:47:10.554975+00:00
1069,72,240.27,2025-12-09 04:47:10.599311+00:00
1070,90,131.77,2025-12-09 04:47:10.634791+00:00
1071,80,59.58,2025-12-09 04:47:10.648915+00:00
1072,48,476.44,2025-12-09 04:47:10.663384+00:00
1073,41,376.34,2025-12-09 04:47:10.702756+00:00
1074,8,128.00,2025-12-09 04:47:10.736232+00:00
1075,52,140.26,2025-12-09 04:47:10.746681+00:00
1076,90,21.37,2025-12-09 04:47:10.757224+00:00
1077,85,245.94,2025-12-09 04:47:10.765738+00:00
1078,58,296.52,2025-12-09 04:47:10.779211+00:00
1079,66,70.62,2025-12-09 04:47:10.808608+00:00
1080,77,56.67,2025-12-09 04:47:10.822856+00:00
1081,29,189.29,2025-12-09 04:47:10.832379+00:00
1082,105,227.88,2025-12-09 04:47:10.843587+00:00
1083,45,289.99,2025-12-09 04:47:10.855570+00:00
1084,90,438.94,2025-12-09 04:47:10.884139+00:00
1085,20,87.65,2025-12-09 04:47:10.920190+00:00
1086,101,369.23,2025-12-09 04:47:10.930772+00:00
1087,54,333.26,2025-12-09 04:47:10.969288+00:00
1088,81,142.09,2025-12-09 04:47:10.999774+00:00
1089,50,428.71,2025-12-09 04:47:11.011110+00:00
1090,56,127.29,2025-12-09 04:47:11.044526+00:00
1091,24,601.50,2025-12-09 04:47:11.057391+00:00
1092,101,369.23,2025-12-09 04:47:11.101857+00:00
1093,87,578.73,2025-12-09 04:47:11.143441+00:00
1094,74,139.16,2025-12-09 04:47:11.190454+00:00
1095,90,80.21,2025-12-09 04:47:11.204379+00:00
1096,54,333.26,2025-12-09 04:47:11.218597+00:00
1097,41,376.34,2025-12-09 04:47:11.250346+00:00
1098,45,289.99,2025-12-09 04:47:11.287361+00:00
1099,14,538.06,2025-12-09 04:47:11.314507+00:00
1100,78,448.71,2025-12-09 04:47:11.350900+00:00
1101,57,109.56,2025-12-09 04:47:11.381368+00:00
1102,102,484.62,2025-12-09 04:47:11.392510+00:00
1103,102,172.00,2025-12-09 04:47:11.431601+00:00
1104,10,57.75,2025-12-09 04:47:11.443127+00:00
1105,103,305.28,2025-12-09 04:47:11.457798+00:00
1106,59,10.71,2025-12-09 04:47:11.486160+00:00
1107,106,41.51,2025-12-09 04:47:11.495029+00:00
1108,50,26.10,2025-12-09 04:47:11.504124+00:00
1109,82,42.77,2025-12-09 04:47:11.513228+00:00
1110,86,127.88,2025-12-09 04:47:11.521903+00:00
1111,89,308.03,2025-12-09 04:47:11.533598+00:00
1112,45,145.54,2025-12-09 04:47:11.565370+00:00
1113,84,432.40,2025-12-09 04:47:11.580194+00:00
1114,62,80.64,2025-12-09 04:47:11.613764+00:00
1115,63,112.72,2025-12-09 04:47:11.623917+00:00
1116,90,438.94,2025-12-09 04:47:11.635426+00:00
1117,83,277.08,2025-12-09 04:47:11.671846+00:00
1118,12,374.45,2025-12-09 04:47:11.704200+00:00
1119,34,528.26,2025-12-09 04:47:11.734809+00:00
1120,94,97.19,2025-12-09 04:47:11.775706+00:00
1121,53,260.31,2025-12-09 04:47:11.792470+00:00
1122,62,108.92,2025-12-09 04:47:11.819730+00:00
1123,31,429.79,2025-12-09 04:47:11.833332+00:00
1124,23,185.89,2025-12-09 04:47:11.870238+00:00
1125,26,130.24,2025-12-09 04:47:11.882169+00:00
1126,103,113.24,2025-12-09 04:47:11.892536+00:00
1127,81,30.36,2025-12-09 04:47:11.902137+00:00
1128,35,32.04,2025-12-09 04:47:11.911129+00:00
1129,31,429.79,2025-12-09 04:47:11.926064+00:00
1130,22,569.52,2025-12-09 04:47:11.969099+00:00
1131,46,582.78,2025-12-09 04:47:12.018596+00:00
1132,28,433.41,2025-12-09 04:47:12.064180+00:00
1133,28,58.79,2025-12-09 04:47:12.103756+00:00
1134,88,166.29,2025-12-09 04:47:12.113560+00:00
1135,60,151.61,2025-12-09 04:47:12.124946+00:00
1136,8,146.87,2025-12-09 04:47:12.135594+00:00
1137,34,25.88,2025-12-09 04:47:12.145547+00:00
1138,84,432.40,2025-12-09 04:47:12.156222+00:00
1139,51,451.82,2025-12-09 04:47:12.197560+00:00
1140,52,85.22,2025-12-09 04:47:12.231190+00:00
1141,76,65.64,2025-12-09 04:47:12.242157+00:00
1142,47,139.24,2025-12-09 04:47:12.255248+00:00
1143,75,259.91,2025-12-09 04:47:12.271030+00:00
1144,9,401.11,2025-12-09 04:47:12.303721+00:00
1145,69,40.30,2025-12-09 04:47:12.338632+00:00
1146,29,487.75,2025-12-09 04:47:12.353128+00:00
1147,107,132.27,2025-12-09 04:47:12.394227+00:00
1148,102,143.83,2025-12-09 04:47:12.405479+00:00
1149,71,306.07,2025-12-09 04:47:12.422463+00:00
1150,51,451.82,2025-12-09 04:47:12.457844+00:00
1151,55,123.29,2025-12-09 04:47:12.493906+00:00
1152,47,16.24,2025-12-09 04:47:12.508809+00:00
1153,53,260.31,2025-12-09 04:47:12.522709+00:00
1154,68,294.77,2025-12-09 04:47:12.555712+00:00
1155,35,305.68,2025-12-09 04:47:12.592091+00:00
1156,22,569.52,2025-12-09 04:47:12.628610+00:00
1157,24,199.39,2025-12-09 04:47:12.675806+00:00
1158,57,157.93,2025-12-09 04:47:12.692106+00:00
1159,53,241.44,2025-12-09 04:47:12.718097+00:00
1160,64,529.14,2025-12-09 04:47:12.735029+00:00
1161,41,202.51,2025-12-09 04:47:12.777882+00:00
1162,32,68.73,2025-12-09 04:47:12.787663+00:00
1163,21,86.80,2025-12-09 04:47:12.796051+00:00
1164,48,167.99,2025-12-09 04:47:12.806847+00:00
1165,95,349.31,2025-12-09 04:47:12.822079+00:00
1166,106,318.07,2025-12-09 04:47:12.857567+00:00
1167,38,380.10,2025-12-09 04:47:12.888742+00:00
1168,48,47.22,2025-12-09 04:47:12.924677+00:00
1169,21,56.78,2025-12-09 04:47:12.933695+00:00
1170,8,492.59,2025-12-09 04:47:12.944596+00:00
1171,46,582.78,2025-12-09 04:47:12.985661+00:00
1172,32,502.52,2025-12-09 04:47:13.031549+00:00
1173,17,88.25,2025-12-09 04:47:13.068463+00:00
1174,73,501.25,2025-12-09 04:47:13.079204+00:00
1175,34,169.92,2025-12-09 04:47:13.116536+00:00
1176,79,347.13,2025-12-09 04:47:13.128007+00:00
1177,43,270.21,2025-12-09 04:47:13.160872+00:00
1178,23,672.46,2025-12-09 04:47:13.191790+00:00
1179,103,305.28,2025-12-09 04:47:13.244451+00:00
1180,90,438.94,2025-12-09 04:47:13.268214+00:00
1181,92,537.62,2025-12-09 04:47:13.304894+00:00
1182,105,433.92,2025-12-09 04:47:13.344791+00:00
1183,96,390.19,2025-12-09 04:47:13.386153+00:00
1184,47,452.46,2025-12-09 04:47:13.421584+00:00
1185,40,105.35,2025-12-09 04:47:13.452294+00:00
1186,49,155.56,2025-12-09 04:47:13.463952+00:00
1187,72,240.27,2025-12-09 04:47:13.482105+00:00
1188,94,152.69,2025-12-09 04:47:13.517960+00:00
1189,103,176.07,2025-12-09 04:47:13.534741+00:00
1190,37,310.18,2025-12-09 04:47:13.547767+00:00
1191,89,308.03,2025-12-09 04:47:13.587834+00:00
1192,39,560.55,2025-12-09 04:47:13.635884+00:00
1193,71,135.33,2025-12-09 04:47:13.679755+00:00
1194,50,428.71,2025-12-09 04:47:13.692414+00:00
1195,74,511.76,2025-12-09 04:47:13.729699+00:00
1196,50,428.71,2025-12-09 04:47:13.774149+00:00
1197,106,45.09,2025-12-09 04:47:13.806201+00:00
1198,33,150.38,2025-12-09 04:47:13.815608+00:00
1199,51,82.06,2025-12-09 04:47:13.826814+00:00
1200,39,16.72,2025-12-09 04:47:13.837823+00:00
1201,68,30.78,2025-12-09 04:47:13.851098+00:00
1202,67,177.78,2025-12-09 04:47:13.864352+00:00
1203,68,53.25,2025-12-09 04:47:13.876614+00:00
1204,29,487.75,2025-12-09 04:47:13.891012+00:00
1205,60,130.05,2025-12-09 04:47:13.929518+00:00
